,Idade,Salario_anual,Situacao_prop,Tempo_trabalho,Motivo_emprest,Pont_emprest,Total_emprest,Tx_juros,Possib_inadimp,Renda_pecentual,Periodo,Inadimplente
25700,25.0,51669.0,Mortgage,2.0,Homeimprovement,B,12000.0,10.37,0.0,0.23,4,N
25701,32.0,70000.0,Rent,6.0,Medical,C,13200.0,13.49,0.0,0.19,6,N
25702,36.0,120000.0,Mortgage,11.0,Medical,A,30000.0,6.62,0.0,0.25,11,N
25703,27.0,130000.0,Mortgage,11.0,Debtconsolidation,A,10200.0,7.51,0.0,0.08,6,N
25704,27.0,69000.0,Rent,1.0,Medical,A,2000.0,6.99,0.0,0.03,5,N
25705,22.0,41000.0,Own,6.0,Medical,D,2500.0,14.96,0.0,0.06,4,Y
25706,38.0,140000.0,Mortgage,0.0,Venture,B,25000.0,9.99,0.0,0.18,13,N
25707,35.0,56000.0,Rent,5.0,Education,B,10000.0,12.42,0.0,0.18,5,N
25708,26.0,38400.0,Rent,7.0,Venture,C,3200.0,13.49,0.0,0.08,2,N
25709,24.0,141000.0,Mortgage,2.0,Education,B,12000.0,12.53,0.0,0.09,4,N
25710,29.0,86400.0,Mortgage,12.0,Personal,C,8000.0,12.99,0.0,0.09,8,N
25711,24.0,78000.0,Mortgage,0.0,Homeimprovement,A,5000.0,6.62,0.0,0.06,4,N
25712,29.0,84000.0,Mortgage,6.0,Debtconsolidation,D,8000.0,14.96,1.0,0.1,5,N
25713,23.0,190000.0,Mortgage,5.0,Education,F,22000.0,17.58,1.0,0.12,3,Y
25714,31.0,24000.0,Rent,0.0,Medical,A,3500.0,6.17,0.0,0.15,6,N
25715,29.0,40000.0,Rent,7.0,Venture,A,9500.0,11.0,0.0,0.24,7,N
25716,29.0,145000.0,Rent,0.0,Education,C,6000.0,13.8,0.0,0.04,10,Y
25717,33.0,40000.0,Mortgage,2.0,Personal,B,6000.0,12.21,0.0,0.15,10,N
25718,26.0,127992.0,Mortgage,10.0,Personal,C,26000.0,13.99,0.0,0.2,2,N
25719,24.0,65000.0,Own,8.0,Personal,A,6000.0,6.99,0.0,0.09,2,N
25720,29.0,26400.0,Rent,2.0,Venture,B,6500.0,10.38,0.0,0.25,10,N
25721,24.0,52800.0,Mortgage,8.0,Debtconsolidation,A,3600.0,7.9,0.0,0.07,3,N
25722,24.0,7800.0,Rent,1.0,Education,B,1000.0,11.36,0.0,0.13,4,N
25723,27.0,160000.0,Mortgage,12.0,Debtconsolidation,C,7000.0,12.23,0.0,0.04,6,Y
25724,24.0,79200.0,Mortgage,8.0,Venture,C,6500.0,11.78,1.0,0.08,3,Y
25725,53.0,138000.0,Rent,4.0,Personal,B,15000.0,12.69,1.0,0.11,21,N
25726,27.0,54400.0,Mortgage,11.0,Medical,D,11000.0,15.33,1.0,0.17,10,Y
25727,24.0,40000.0,Own,4.0,Venture,A,12000.0,6.03,0.0,0.3,4,N
25728,23.0,62000.0,Mortgage,7.0,Venture,A,11200.0,7.88,0.0,0.18,4,N
25729,27.0,186000.0,Mortgage,0.0,Homeimprovement,B,3700.0,10.99,0.0,0.02,5,N
25730,29.0,36000.0,Rent,1.0,Venture,B,12000.0,12.21,1.0,0.33,10,N
25731,26.0,26000.0,Rent,2.0,Personal,B,7500.0,12.18,0.0,0.29,2,N
25732,28.0,604000.0,Mortgage,12.0,Personal,B,25000.0,9.01,1.0,0.04,9,N
25733,25.0,22000.0,Rent,3.0,Personal,E,5000.0,16.32,1.0,0.23,3,N
25734,21.0,50350.0,Rent,3.0,Education,A,3600.0,7.88,0.0,0.07,3,N
25735,29.0,65000.0,Mortgage,5.0,Medical,B,6000.0,10.36,0.0,0.09,7,N
25736,23.0,24000.0,Rent,0.0,Venture,A,9250.0,6.54,1.0,0.39,3,N
25737,29.0,130000.0,Mortgage,7.0,Debtconsolidation,C,18000.0,13.22,0.0,0.14,8,Y
25738,24.0,18000.0,Rent,8.0,Personal,B,6000.0,12.21,1.0,0.33,2,N
25739,28.0,61425.0,Own,2.0,Venture,A,9000.0,5.99,0.0,0.15,7,N
25740,30.0,42886.0,Rent,3.0,Personal,B,12000.0,10.59,0.0,0.28,10,N
25741,28.0,52000.0,Rent,12.0,Homeimprovement,C,5000.0,13.48,0.0,0.1,7,Y
25742,22.0,93000.0,Mortgage,6.0,Medical,A,3600.0,7.9,0.0,0.04,3,N
25743,23.0,29700.0,Rent,2.0,Venture,B,4000.0,10.74,0.0,0.13,4,N
25744,21.0,28500.0,Own,0.0,Education,C,4800.0,12.87,0.0,0.17,3,N
25745,144.0,6000000.0,Mortgage,12.0,Personal,C,5000.0,12.73,0.0,0.0,25,N
25746,24.0,36000.0,Rent,0.0,Debtconsolidation,B,12250.0,11.49,1.0,0.34,2,N
25747,27.0,87000.0,Mortgage,11.0,Venture,C,21125.0,13.92,0.0,0.24,5,N
25748,22.0,48000.0,Mortgage,3.0,Venture,B,8000.0,12.53,0.0,0.17,4,N
25749,22.0,52000.0,Mortgage,6.0,Debtconsolidation,D,14825.0,15.62,1.0,0.29,3,N
25750,24.0,112000.0,Mortgage,8.0,Debtconsolidation,A,3500.0,5.42,0.0,0.03,4,N
25751,28.0,42240.0,Own,2.0,Personal,B,12000.0,11.86,0.0,0.28,6,N
25752,23.0,50000.0,Rent,4.0,Debtconsolidation,A,6000.0,5.79,0.0,0.12,2,N
25753,27.0,100000.0,Mortgage,11.0,Debtconsolidation,A,7600.0,6.03,0.0,0.08,9,N
25754,24.0,151000.0,Mortgage,8.0,Homeimprovement,C,35000.0,14.27,0.0,0.23,2,Y
25755,28.0,78000.0,Rent,5.0,Personal,B,12000.0,10.62,0.0,0.15,6,N
25756,29.0,48000.0,Own,1.0,Personal,B,1850.0,10.74,0.0,0.04,7,N
25757,27.0,25200.0,Rent,3.0,Medical,A,6000.0,7.9,0.0,0.24,5,N
25758,44.0,94800.0,Mortgage,4.0,Venture,A,7400.0,7.88,0.0,0.08,16,N
25759,31.0,59000.0,Rent,2.0,Debtconsolidation,C,8750.0,12.68,0.0,0.15,7,N
25760,39.0,70000.0,Mortgage,11.0,Medical,A,19500.0,7.9,0.0,0.28,14,N
25761,25.0,44000.0,Rent,1.0,Medical,D,8000.0,12.92,1.0,0.18,4,N
25762,22.0,51000.0,Mortgage,3.0,Debtconsolidation,A,10000.0,8.49,0.0,0.2,3,N
25763,26.0,27000.0,Mortgage,2.0,Personal,D,3025.0,15.95,0.0,0.11,2,N
25764,26.0,63400.0,Own,0.0,Venture,B,20000.0,9.62,0.0,0.32,3,N
25765,23.0,88000.0,Rent,1.0,Venture,B,5000.0,10.99,0.0,0.06,4,N
25766,23.0,73500.0,Rent,7.0,Personal,D,6000.0,14.96,0.0,0.08,4,Y
25767,21.0,12000.0,Rent,0.0,Personal,C,2200.0,11.0,1.0,0.18,4,N
25768,22.0,36000.0,Rent,1.0,Education,C,5000.0,12.68,1.0,0.14,4,N
25769,31.0,80000.0,Mortgage,10.0,Medical,A,10000.0,11.0,0.0,0.13,5,N
25770,37.0,52188.0,Mortgage,14.0,Homeimprovement,A,10000.0,5.79,0.0,0.19,17,N
25771,26.0,45000.0,Rent,3.0,Education,A,6000.0,5.79,0.0,0.13,2,N
25772,29.0,92700.0,Mortgage,2.0,Venture,A,24000.0,6.91,0.0,0.26,8,N
25773,28.0,50000.0,Rent,12.0,Debtconsolidation,B,10000.0,10.74,0.0,0.2,8,N
25774,23.0,23520.0,Rent,8.0,Medical,A,4200.0,11.0,0.0,0.18,3,N
25775,28.0,103832.0,Rent,12.0,Education,E,24000.0,16.69,0.0,0.23,5,N
25776,25.0,58000.0,Rent,5.0,Venture,A,6900.0,7.66,0.0,0.12,4,N
25777,23.0,82000.0,Rent,2.0,Debtconsolidation,B,20900.0,12.69,0.0,0.25,2,N
25778,21.0,45000.0,Rent,3.0,Venture,B,6500.0,10.74,0.0,0.14,2,N
25779,23.0,64000.0,Rent,0.0,Personal,C,12000.0,13.16,0.0,0.19,2,N
25780,24.0,90996.0,Mortgage,8.0,Homeimprovement,E,20000.0,16.32,0.0,0.22,4,Y
25781,27.0,60000.0,Own,2.0,Venture,B,10000.0,10.38,0.0,0.17,6,N
25782,22.0,100000.0,Rent,2.0,Education,C,8450.0,12.99,0.0,0.08,2,Y
25783,29.0,83300.0,Mortgage,5.0,Medical,E,5000.0,16.95,1.0,0.05,6,Y
25784,22.0,54000.0,Mortgage,5.0,Education,C,12000.0,12.23,0.0,0.22,3,Y
25785,22.0,30000.0,Rent,4.0,Medical,B,6000.0,12.42,0.0,0.2,4,N
25786,28.0,65000.0,Mortgage,12.0,Education,B,15000.0,9.99,0.0,0.23,10,N
25787,26.0,81204.0,Mortgage,1.0,Education,B,9100.0,10.95,0.0,0.11,4,N
25788,31.0,78305.0,Mortgage,8.0,Personal,D,10000.0,14.59,1.0,0.13,7,Y
25789,27.0,69000.0,Rent,5.0,Venture,E,25000.0,13.75,1.0,0.36,6,Y
25790,23.0,54000.0,Rent,7.0,Medical,B,4500.0,11.0,1.0,0.08,3,N
25791,23.0,85000.0,Mortgage,0.0,Education,C,11000.0,14.27,0.0,0.13,4,N
25792,27.0,60000.0,Mortgage,9.0,Debtconsolidation,A,3600.0,5.42,0.0,0.06,9,N
25793,25.0,35000.0,Rent,4.0,Venture,D,4000.0,16.29,0.0,0.11,2,Y
25794,23.0,80000.0,Rent,3.0,Debtconsolidation,A,7200.0,8.9,0.0,0.09,2,N
25795,28.0,80000.0,Own,2.0,Homeimprovement,C,16000.0,11.66,0.0,0.2,7,Y
25796,31.0,55000.0,Own,4.0,Personal,B,8000.0,10.37,0.0,0.15,2,N
25797,23.0,43000.0,Mortgage,7.0,Venture,A,15600.0,11.0,0.0,0.36,4,N
25798,23.0,80000.0,Rent,3.0,Venture,B,12000.0,10.59,0.0,0.15,4,N
25799,44.0,82000.0,Mortgage,5.0,Debtconsolidation,C,8400.0,12.84,1.0,0.1,17,Y
25800,30.0,105000.0,Own,14.0,Homeimprovement,B,15400.0,11.36,0.0,0.15,10,N
25801,22.0,24000.0,Rent,2.0,Personal,A,5000.0,8.94,0.0,0.21,3,N
25802,25.0,27096.0,Rent,7.0,Debtconsolidation,A,5000.0,7.9,1.0,0.18,2,N
25803,28.0,108000.0,Mortgage,6.0,Education,B,27400.0,10.99,0.0,0.25,7,N
25804,21.0,50000.0,Mortgage,5.0,Personal,B,7000.0,10.59,0.0,0.14,3,N
25805,35.0,31000.0,Rent,0.0,Venture,C,5000.0,14.35,0.0,0.16,7,N
25806,22.0,63000.0,Mortgage,6.0,Education,A,3700.0,5.42,0.0,0.06,4,N
25807,24.0,29140.0,Rent,1.0,Venture,C,2250.0,12.73,0.0,0.08,4,N
25808,30.0,120000.0,Rent,3.0,Homeimprovement,E,10000.0,17.04,0.0,0.08,5,N
25809,25.0,124000.0,Own,9.0,Medical,B,2000.0,11.0,0.0,0.02,4,N
25810,26.0,105000.0,Mortgage,3.0,Venture,B,25000.0,11.58,0.0,0.24,3,N
25811,27.0,34500.0,Mortgage,2.0,Debtconsolidation,B,5000.0,9.76,0.0,0.14,7,N
25812,29.0,32000.0,Rent,4.0,Debtconsolidation,C,8000.0,15.05,1.0,0.2,3,N
25813,26.0,35000.0,Rent,0.0,Medical,A,6600.0,8.59,0.0,0.19,3,N
25814,27.0,37440.0,Rent,5.0,Personal,A,15000.0,7.9,1.0,0.4,8,N
25815,23.0,66996.0,Mortgage,2.0,Debtconsolidation,A,7000.0,7.88,0.0,0.1,4,N
25816,32.0,25800.0,Mortgage,0.0,Venture,D,2400.0,14.96,0.0,0.09,6,N
25817,36.0,20112.0,Mortgage,4.0,Medical,A,3900.0,5.99,0.0,0.19,12,N
25818,28.0,67000.0,Mortgage,3.0,Venture,B,14400.0,9.88,0.0,0.21,10,N
25819,36.0,45000.0,Rent,12.0,Medical,D,10000.0,15.99,0.0,0.22,14,N
25820,35.0,140004.0,Mortgage,6.0,Personal,C,8400.0,12.98,1.0,0.06,9,Y
25821,26.0,38400.0,Rent,0.0,Education,A,12000.0,8.9,1.0,0.31,4,N
25822,28.0,60000.0,Own,7.0,Medical,A,12000.0,7.51,0.0,0.2,5,N
25823,24.0,44160.0,Other,7.0,Medical,C,10000.0,13.22,0.0,0.23,4,N
25824,23.0,32900.0,Rent,1.0,Education,D,20000.0,16.0,1.0,0.61,2,N
25825,29.0,58650.0,Mortgage,5.0,Medical,E,3000.0,17.19,1.0,0.04,6,N
25826,29.0,67027.0,Rent,4.0,Medical,A,5000.0,7.51,1.0,0.06,10,N
25827,26.0,57000.0,Mortgage,6.0,Medical,C,9000.0,12.99,0.0,0.16,4,Y
25828,41.0,32496.0,Rent,4.0,Education,B,2000.0,10.99,1.0,0.06,12,N
25829,23.0,67450.0,Rent,8.0,Education,A,4000.0,6.76,0.0,0.06,3,N
25830,23.0,88000.0,Mortgage,3.0,Venture,A,2700.0,7.9,0.0,0.03,4,N
25831,25.0,48000.0,Rent,9.0,Personal,D,15000.0,17.49,1.0,0.31,3,Y
25832,22.0,19728.0,Rent,5.0,Debtconsolidation,A,2000.0,7.49,0.0,0.1,2,N
25833,23.0,42000.0,Rent,1.0,Personal,B,7500.0,10.33,0.0,0.18,4,N
25834,31.0,44960.0,Mortgage,0.0,Debtconsolidation,B,5000.0,10.95,1.0,0.11,10,N
25835,25.0,84000.0,Mortgage,9.0,Debtconsolidation,B,4200.0,9.25,0.0,0.05,4,N
25836,23.0,30000.0,Rent,1.0,Education,C,16000.0,13.23,1.0,0.53,2,N
25837,28.0,56000.0,Mortgage,5.0,Homeimprovement,C,5050.0,12.29,1.0,0.09,5,Y
25838,22.0,54400.0,Rent,2.0,Medical,E,7000.0,11.0,1.0,0.11,2,Y
25839,29.0,70000.0,Rent,13.0,Personal,D,16000.0,14.42,0.0,0.23,6,Y
25840,32.0,125000.0,Mortgage,3.0,Venture,B,21000.0,11.71,0.0,0.17,10,N
25841,33.0,97200.0,Mortgage,4.0,Personal,C,20000.0,12.29,0.0,0.21,9,N
25842,22.0,37000.0,Mortgage,6.0,Venture,B,7500.0,10.95,0.0,0.2,3,N
25843,24.0,83000.0,Rent,4.0,Homeimprovement,A,8300.0,7.88,0.0,0.1,2,N
25844,42.0,41000.0,Rent,2.0,Homeimprovement,E,15000.0,16.95,1.0,0.37,15,Y
25845,32.0,75000.0,Mortgage,3.0,Venture,B,10000.0,10.38,0.0,0.13,10,N
25846,21.0,25000.0,Rent,1.0,Education,B,7000.0,12.69,0.0,0.28,2,N
25847,25.0,50000.0,Rent,9.0,Education,C,20000.0,13.43,1.0,0.4,2,N
25848,27.0,30000.0,Rent,2.0,Venture,B,11500.0,10.36,1.0,0.38,6,N
25849,28.0,145000.0,Mortgage,9.0,Medical,B,25000.0,11.0,0.0,0.17,7,N
25850,26.0,36000.0,Mortgage,5.0,Personal,A,4000.0,11.0,0.0,0.11,3,N
25851,25.0,110000.0,Mortgage,1.0,Education,B,6500.0,10.37,0.0,0.06,3,N
25852,24.0,60000.0,Mortgage,8.0,Venture,A,2800.0,9.32,0.0,0.05,4,N
25853,21.0,60000.0,Mortgage,5.0,Education,C,8000.0,12.23,0.0,0.13,3,Y
25854,30.0,70000.0,Rent,0.0,Personal,C,15000.0,13.61,0.0,0.21,8,Y
25855,31.0,86000.0,Rent,1.0,Debtconsolidation,D,25000.0,16.0,1.0,0.29,5,Y
25856,32.0,45000.0,Mortgage,16.0,Personal,A,6000.0,7.49,0.0,0.13,6,N
25857,26.0,55000.0,Mortgage,4.0,Medical,A,8000.0,9.63,0.0,0.19,3,N
25858,42.0,50426.0,Rent,0.0,Personal,A,4200.0,7.49,0.0,0.08,11,N
25859,22.0,45000.0,Mortgage,3.0,Education,B,15000.0,11.36,0.0,0.33,2,N
25860,26.0,97000.0,Rent,1.0,Education,A,21000.0,7.9,0.0,0.22,3,N
25861,22.0,33000.0,Rent,3.0,Homeimprovement,B,6000.0,11.0,1.0,0.18,4,N
25862,27.0,31200.0,Mortgage,1.0,Debtconsolidation,A,7500.0,7.74,0.0,0.24,5,N
25863,28.0,68004.0,Rent,1.0,Personal,C,15000.0,13.16,0.0,0.22,7,N
25864,30.0,114400.0,Mortgage,14.0,Venture,A,8000.0,8.94,0.0,0.07,7,N
25865,21.0,30000.0,Mortgage,6.0,Personal,A,3000.0,5.99,0.0,0.1,4,N
25866,22.0,47000.0,Rent,6.0,Education,A,8800.0,7.49,0.0,0.19,4,N
25867,25.0,63300.0,Mortgage,0.0,Education,C,17600.0,12.53,0.0,0.28,4,Y
25868,37.0,78000.0,Mortgage,9.0,Debtconsolidation,E,20000.0,16.35,1.0,0.26,14,N
25869,32.0,67000.0,Own,12.0,Homeimprovement,B,8000.0,5.42,0.0,0.15,15,N
25870,28.0,42000.0,Rent,4.0,Medical,B,8000.0,10.74,0.0,0.05,9,N
25871,25.0,45000.0,Rent,2.0,Medical,C,5000.0,11.0,0.0,0.11,4,N
25872,24.0,58000.0,Rent,6.0,Education,A,9000.0,7.29,0.0,0.16,4,N
25873,29.0,48504.0,Rent,0.0,Debtconsolidation,C,5000.0,13.98,0.0,0.1,5,Y
25874,22.0,24000.0,Rent,0.0,Personal,B,2100.0,12.21,0.0,0.09,2,N
25875,26.0,40500.0,Rent,4.0,Debtconsolidation,A,8500.0,7.88,0.0,0.21,2,N
25876,28.0,71874.0,Rent,6.0,Debtconsolidation,B,20000.0,11.48,0.0,0.28,6,N
25877,37.0,42000.0,Rent,0.0,Personal,E,20000.0,14.25,1.0,0.48,17,Y
25878,30.0,36000.0,Rent,6.0,Debtconsolidation,C,4500.0,13.49,0.0,0.13,6,Y
25879,43.0,46000.0,Rent,3.0,Education,B,5000.0,10.38,1.0,0.11,14,N
25880,23.0,78000.0,Rent,1.0,Homeimprovement,D,12000.0,14.96,1.0,0.15,4,N
25881,31.0,42000.0,Rent,1.0,Venture,C,20000.0,13.57,1.0,0.48,6,N
25882,24.0,24000.0,Own,0.0,Venture,B,7100.0,12.42,0.0,0.3,3,N
25883,24.0,110000.0,Rent,0.0,Personal,B,6000.0,11.0,0.0,0.05,4,N
25884,22.0,55000.0,Mortgage,0.0,Debtconsolidation,A,8000.0,7.66,0.0,0.21,6,N
25885,24.0,40000.0,Rent,1.0,Venture,B,3825.0,10.0,0.0,0.1,4,N
25886,22.0,39000.0,Rent,1.0,Education,A,6000.0,8.0,0.0,0.15,3,N
25887,26.0,95000.0,Mortgage,0.0,Education,D,20000.0,14.96,0.0,0.21,3,N
25888,26.0,69000.0,Rent,11.0,Homeimprovement,A,10800.0,7.51,1.0,0.16,4,N
25889,25.0,25000.0,Rent,4.0,Debtconsolidation,A,10000.0,7.66,1.0,0.4,4,N
25890,23.0,55000.0,Rent,3.0,Venture,B,5400.0,11.99,0.0,0.1,2,N
25891,34.0,98000.0,Own,19.0,Education,B,16000.0,10.99,0.0,0.16,5,N
25892,36.0,62400.0,Mortgage,0.0,Debtconsolidation,A,2400.0,7.49,0.0,0.04,14,N
25893,24.0,10800.0,Rent,8.0,Venture,A,5000.0,7.88,1.0,0.46,2,N
25894,21.0,12000.0,Rent,0.0,Medical,B,4000.0,10.65,1.0,0.33,4,N
25895,23.0,84996.0,Mortgage,7.0,Medical,B,10000.0,10.95,0.0,0.12,4,N
25896,24.0,88000.0,Rent,0.0,Homeimprovement,B,14000.0,9.99,0.0,0.16,3,N
25897,23.0,29000.0,Rent,0.0,Debtconsolidation,A,1600.0,7.88,1.0,0.06,3,N
25898,37.0,123000.0,Mortgage,1.0,Personal,C,35000.0,14.27,0.0,0.28,16,Y
25899,30.0,42000.0,Rent,5.0,Medical,B,8000.0,10.0,0.0,0.19,5,N
25900,35.0,60000.0,Mortgage,12.0,Debtconsolidation,C,12000.0,13.11,0.0,0.2,9,N
25901,30.0,70000.0,Mortgage,15.0,Personal,A,12250.0,7.51,0.0,0.17,6,N
25902,23.0,29124.0,Rent,3.0,Education,B,1600.0,10.83,0.0,0.05,4,N
25903,24.0,66996.0,Mortgage,8.0,Medical,A,1000.0,9.32,0.0,0.01,4,N
25904,27.0,42000.0,Rent,1.0,Medical,B,11975.0,12.53,0.0,0.29,6,N
25905,23.0,90000.0,Own,7.0,Medical,A,8500.0,5.79,0.0,0.09,4,N
25906,30.0,80000.0,Rent,5.0,Personal,B,13600.0,12.42,0.0,0.17,9,N
25907,27.0,24000.0,Own,0.0,Venture,A,8500.0,5.42,0.0,0.35,6,N
25908,28.0,55000.0,Rent,4.0,Debtconsolidation,B,2000.0,15.27,0.0,0.05,7,Y
25909,23.0,27000.0,Rent,5.0,Medical,B,10000.0,11.0,1.0,0.37,2,N
25910,28.0,95000.0,Mortgage,0.0,Medical,C,11000.0,13.06,0.0,0.12,9,Y
25911,29.0,70000.0,Rent,2.0,Education,A,4350.0,11.0,0.0,0.06,10,N
25912,29.0,34000.0,Rent,2.0,Debtconsolidation,B,6400.0,6.0,0.0,0.19,8,N
25913,28.0,36000.0,Rent,2.0,Venture,A,12000.0,5.42,1.0,0.33,10,N
25914,22.0,66000.0,Mortgage,4.0,Venture,A,3000.0,7.51,0.0,0.05,3,N
25915,32.0,51996.0,Rent,6.0,Medical,C,2100.0,11.0,0.0,0.04,7,Y
25916,24.0,99000.0,Mortgage,8.0,Debtconsolidation,A,12000.0,6.03,0.0,0.12,2,N
25917,33.0,75000.0,Mortgage,6.0,Venture,A,6000.0,7.51,0.0,0.08,5,N
25918,37.0,91800.0,Mortgage,0.0,Medical,F,5000.0,19.47,1.0,0.05,16,Y
25919,27.0,56000.0,Mortgage,4.0,Debtconsolidation,B,10050.0,9.63,0.0,0.18,8,N
25920,22.0,50004.0,Mortgage,4.0,Debtconsolidation,A,6250.0,11.0,0.0,0.12,4,N
25921,22.0,18984.0,Rent,6.0,Homeimprovement,C,2500.0,14.22,1.0,0.13,2,Y
25922,24.0,128000.0,Mortgage,7.0,Debtconsolidation,D,18000.0,17.27,1.0,0.14,2,Y
25923,23.0,14400.0,Own,7.0,Debtconsolidation,C,3000.0,14.72,1.0,0.21,2,Y
25924,35.0,22608.0,Rent,1.0,Education,C,3500.0,14.22,0.0,0.15,9,N
25925,23.0,57000.0,Rent,1.0,Personal,A,9000.0,7.14,0.0,0.16,2,N
25926,24.0,32000.0,Rent,4.0,Medical,A,4500.0,7.29,0.0,0.14,4,N
25927,24.0,55000.0,Rent,1.0,Debtconsolidation,B,3600.0,11.0,1.0,0.2,3,N
25928,31.0,46000.0,Rent,0.0,Medical,A,10000.0,7.51,0.0,0.22,7,N
25929,25.0,56000.0,Rent,9.0,Venture,A,8000.0,5.99,0.0,0.14,2,N
25930,28.0,84000.0,Mortgage,0.0,Education,B,1000.0,9.99,0.0,0.01,10,N
25931,23.0,80000.0,Mortgage,7.0,Education,D,7000.0,16.29,0.0,0.09,3,Y
25932,25.0,50500.0,Rent,0.0,Medical,B,1500.0,11.89,0.0,0.03,3,N
25933,24.0,44000.0,Mortgage,4.0,Medical,A,3600.0,5.79,0.0,0.08,2,N
25934,27.0,33000.0,Mortgage,6.0,Venture,A,12000.0,7.51,0.0,0.36,7,N
25935,40.0,50000.0,Mortgage,1.0,Personal,B,12000.0,11.0,0.0,0.24,17,N
25936,24.0,79400.0,Mortgage,8.0,Homeimprovement,B,12000.0,9.88,0.0,0.15,4,N
25937,33.0,60626.0,Rent,3.0,Venture,B,10000.0,10.74,0.0,0.16,6,N
25938,31.0,96000.0,Mortgage,1.0,Medical,B,22500.0,11.36,0.0,0.23,5,N
25939,23.0,74758.0,Mortgage,3.0,Debtconsolidation,B,11050.0,10.37,0.0,0.15,3,N
25940,25.0,73200.0,Mortgage,7.0,Debtconsolidation,A,5000.0,11.0,0.0,0.07,2,N
25941,22.0,60000.0,Rent,6.0,Medical,C,8000.0,14.72,0.0,0.13,2,Y
25942,27.0,29160.0,Mortgage,2.0,Venture,A,8000.0,7.51,0.0,0.27,7,N
25943,24.0,113676.0,Mortgage,8.0,Education,A,7200.0,6.99,0.0,0.06,2,N
25944,24.0,30000.0,Mortgage,2.0,Education,A,1000.0,8.0,0.0,0.03,2,N
25945,26.0,138000.0,Mortgage,0.0,Debtconsolidation,A,7500.0,6.03,0.0,0.05,3,N
25946,26.0,90000.0,Mortgage,3.0,Education,C,3200.0,13.22,0.0,0.04,4,N
25947,27.0,57000.0,Own,11.0,Education,A,15000.0,6.03,0.0,0.26,6,N
25948,22.0,42000.0,Own,0.0,Education,C,12000.0,11.0,0.0,0.29,3,N
25949,24.0,40000.0,Mortgage,4.0,Medical,B,3500.0,8.88,0.0,0.09,2,N
25950,40.0,130000.0,Mortgage,0.0,Debtconsolidation,A,24250.0,6.17,0.0,0.19,16,N
25951,25.0,59000.0,Rent,3.0,Medical,D,3500.0,15.65,1.0,0.06,2,N
25952,34.0,72000.0,Rent,7.0,Education,D,18000.0,15.95,0.0,0.25,8,Y
25953,33.0,12000.0,Rent,0.0,Medical,B,1500.0,11.83,0.0,0.13,6,N
25954,23.0,30000.0,Rent,1.0,Medical,B,14000.0,11.26,1.0,0.47,3,N
25955,34.0,87360.0,Mortgage,11.0,Personal,B,12000.0,11.11,0.0,0.14,5,N
25956,41.0,57253.0,Mortgage,4.0,Debtconsolidation,A,8500.0,5.79,0.0,0.15,11,N
25957,23.0,77200.0,Mortgage,4.0,Education,C,22000.0,13.23,1.0,0.28,2,N
25958,26.0,32500.0,Mortgage,0.0,Homeimprovement,A,3500.0,8.59,0.0,0.11,2,N
25959,24.0,74800.0,Rent,4.0,Medical,E,14000.0,16.45,1.0,0.16,2,N
25960,29.0,75000.0,Own,3.0,Homeimprovement,A,12000.0,7.51,0.0,0.16,5,N
25961,28.0,37290.0,Mortgage,7.0,Personal,A,5500.0,5.42,0.0,0.15,5,N
25962,24.0,60204.0,Mortgage,8.0,Personal,A,10000.0,7.49,0.0,0.17,4,N
25963,25.0,42000.0,Rent,2.0,Education,A,12000.0,7.9,0.0,0.29,4,N
25964,32.0,119000.0,Mortgage,12.0,Personal,B,18000.0,10.99,0.0,0.15,7,N
25965,22.0,24000.0,Rent,4.0,Education,D,5000.0,16.49,0.0,0.21,4,N
25966,24.0,26500.0,Rent,0.0,Medical,C,6000.0,13.79,0.0,0.23,3,Y
25967,34.0,47818.0,Rent,9.0,Medical,A,6800.0,6.92,0.0,0.14,9,N
25968,24.0,86000.0,Mortgage,0.0,Personal,B,20000.0,10.99,1.0,0.23,3,N
25969,26.0,85757.0,Rent,0.0,Medical,B,7800.0,11.83,0.0,0.09,3,N
25970,24.0,90000.0,Mortgage,8.0,Homeimprovement,A,4300.0,7.9,0.0,0.05,4,N
25971,30.0,69000.0,Rent,2.0,Venture,E,20000.0,17.14,1.0,0.29,7,Y
25972,23.0,36000.0,Own,2.0,Medical,C,12000.0,12.53,0.0,0.33,2,N
25973,26.0,42000.0,Rent,2.0,Personal,C,10800.0,13.99,1.0,0.26,2,N
25974,27.0,89000.0,Mortgage,11.0,Education,D,2800.0,14.96,0.0,0.03,10,Y
25975,27.0,96000.0,Own,9.0,Personal,D,5600.0,15.21,0.0,0.06,8,N
25976,34.0,135000.0,Rent,6.0,Venture,E,20000.0,17.74,0.0,0.15,5,Y
25977,22.0,44307.0,Rent,6.0,Homeimprovement,B,10000.0,11.36,1.0,0.23,2,N
25978,28.0,69000.0,Mortgage,9.0,Medical,B,4000.0,9.91,0.0,0.06,6,N
25979,24.0,21600.0,Rent,4.0,Education,B,10000.0,9.91,1.0,0.46,3,N
25980,27.0,73000.0,Mortgage,0.0,Homeimprovement,B,10500.0,11.83,1.0,0.14,6,N
25981,26.0,50000.0,Rent,10.0,Venture,A,1300.0,6.99,0.0,0.03,3,N
25982,23.0,44160.0,Rent,4.0,Education,C,10000.0,14.27,0.0,0.23,3,Y
